-7.4666,-0.0472385
-4.48372,0.0433194
-3.59311,0.0595045
-2.25346,0.0508823
-0.98085,-0.0146046
0,0
1.59983,0.0999729
3.3807,0.0410278
4.55574,0.0172519
-7.5,0
-4.66079,0.122508
-3.56416,0.0941061
-2.12833,0.0623254
-0.918684,-0.0290352
0,0
-7.49298,-0.00347349
-4.53476,0.0574407
-3.59672,0.0777776
-2.22626,0.0625995
-0.971272,-0.0187075
0,0
1.61636,0.11128
3.47964,0.0480613
-7.4666,-0.0472385
-4.48372,0.0433194
-3.59311,0.0595045
-2.25346,0.0508823
-0.98085,-0.0146046
0,0
1.59983,0.0999729
3.3807,0.0410278
4.55574,0.0172519
-7.35282,-0.0338491
-4.4533,0.0789785
-3.67215,0.0596597
-2.30105,0.0459049
-0.927311,-0.0052091
0,0
1.56221,0.110263
3.29514,0.0756838
4.57181,0.0792036
5.91985,0.0839196
-7.32323,0.113059
-4.46943,0.0871852
-3.69368,0.0631122
-2.30913,0.0411332
-0.907114,-0.012465
0,0
1.58068,0.115369
3.30895,0.0845079
4.53586,0.0822591
5.89299,0.084159
-7.33815,0.0793755
-4.43848,0.100047
-3.72751,0.0532105
-2.34916,0.0366805
-0.897741,-0.00526374
0,0
1.57104,0.119782
3.30059,0.0942852
4.549,0.0927011
5.85378,0.102737
-7.5,0
-4.66079,0.122508
-3.56416,0.0941061
-2.12833,0.0623254
-0.918684,-0.0290352
0,0
-7.49298,-0.00347349
-4.53476,0.0574407
-3.59672,0.0777776
-2.22626,0.0625995
-0.971272,-0.0187075
0,0
1.61636,0.11128
3.47964,0.0480613
-7.4666,-0.0472385
-4.48372,0.0433194
-3.59311,0.0595045
-2.25346,0.0508823
-0.98085,-0.0146046
0,0
1.59983,0.0999729
3.3807,0.0410278
4.55574,0.0172519
-7.35282,-0.0338491
-4.4533,0.0789785
-3.67215,0.0596597
-2.30105,0.0459049
-0.927311,-0.0052091
0,0
1.56221,0.110263
3.29514,0.0756838
4.57181,0.0792036
5.91985,0.0839196
-7.32323,0.113059
-4.46943,0.0871852
-3.69368,0.0631122
-2.30913,0.0411332
-0.907114,-0.012465
0,0
1.58068,0.115369
3.30895,0.0845079
4.53586,0.0822591
5.89299,0.084159
-7.33815,0.0793755
-4.43848,0.100047
-3.72751,0.0532105
-2.34916,0.0366805
-0.897741,-0.00526374
0,0
1.57104,0.119782
3.30059,0.0942852
4.549,0.0927011
5.85378,0.102737
-7.35725,0.0660237
-4.42463,0.0968597
-3.73324,0.0467117
-2.36768,0.0347066
-0.904033,-0.00105648
0,0
1.56755,0.118539
3.29411,0.0939943
4.52146,0.0892861
5.81492,0.100469
-7.32188,0.0586825
-4.42771,0.109982
-3.78035,0.0350897
-2.42274,0.0256816
-0.905652,0.00582642
0,0
1.57343,0.121876
3.29097,0.102811
4.55059,0.0999955
5.80374,0.11566
-7.29073,0.035419
-4.42708,0.116766
-3.78368,0.0323058
-2.43658,0.0268715
-0.911624,0.0100623
0,0
1.57228,0.123235
3.30507,0.103364
4.53603,0.0985376
5.76519,0.116481
-7.32489,0.00399399
-4.42083,0.116976
-3.79088,0.0290177
-2.43506,0.022497
-0.900592,0.00807236
0,0
1.58005,0.122139
3.30667,0.102625
4.52743,0.0966334
5.75082,0.116217
-7.3843,0.00105635
-4.41615,0.120053
-3.78347,0.0272229
-2.43102,0.0218211
-0.897509,0.00951769
0,0
1.56986,0.119961
3.30155,0.100733
4.54237,0.0995583
5.74999,0.119733
-7.27003,-0.00286124
-4.41343,0.127687
-3.78317,0.0307825
-2.43149,0.0286278
-0.88982,0.0136751
0,0
1.56235,0.12279
3.28909,0.108661
4.51976,0.106013
5.72562,0.126364
-7.30541,0.129811
-4.40565,0.129552
-3.78718,0.0256548
-2.43595,0.0228279
-0.885813,0.010793
0,0
1.56119,0.122488
3.28026,0.10951
4.5148,0.110416
5.72216,0.130223
-7.31767,0.0565654
-4.40679,0.135625
-3.78776,0.0291095
-2.43571,0.0258655
-0.882306,0.0129283
0,0
1.55932,0.123228
3.28018,0.111376
4.52386,0.111897
5.73618,0.129796
-7.27465,0.135622
-4.40606,0.138189
-3.79633,0.026111
-2.4411,0.0216223
-0.878206,0.01145
0,0
1.55259,0.122656
3.26873,0.111626
4.52272,0.11184
5.74969,0.127081
-7.34045,0.0598621
-4.40313,0.142693
-3.80302,0.0246534
-2.44951,0.0216045
-0.875121,0.0128709
0,0
1.55743,0.123933
3.27436,0.114209
4.52474,0.116157
5.73016,0.133899
-7.33319,0.0788888
-4.40791,0.14521
-3.81195,0.0235125
-2.45233,0.0187982
-0.871361,0.0110935
0,0
1.55601,0.124733
3.27397,0.114079
4.51405,0.115565
5.71007,0.134474
-7.41324,0.0760713
-4.40719,0.151599
-3.82397,0.0232188
-2.4571,0.0164994
-0.863428,0.0112441
0,0
1.56313,0.127108
3.27808,0.118389
4.51717,0.118561
5.70171,0.134523
-7.26597,0.0737735
-4.40709,0.152317
-3.82131,0.0226948
-2.44931,0.0149851
-0.858307,0.00994229
0,0
1.56452,0.127598
3.27557,0.120051
4.51271,0.119452
5.7154,0.131768
-6.98728,0.00252275
-4.40691,0.15087
-3.82066,0.0236346
-2.44339,0.0144555
-0.85553,0.0101186
0,0
1.56007,0.126498
3.26609,0.11977
4.51505,0.121221
5.72374,0.133038
-6.34451,0.0429521
-4.4078,0.151082
-3.81937,0.0213841
-2.43773,0.0119085
-0.850847,0.00981285
0,0
1.55602,0.125987
3.25654,0.121872
4.52209,0.132254
5.73322,0.143402
-5.69345,-0.00202695
-4.41847,0.15002
-3.814,0.0216226
-2.42687,0.0111531
-0.850218,0.0101252
0,0
1.54513,0.122305
3.25106,0.118091
4.53191,0.134156
5.71981,0.150876
-4.79844,-0.0406196
-4.41971,0.149866
-3.80756,-0.00658865
-2.42537,0.00623915
-0.855173,0.011049
0,0
1.53748,0.116791
3.24141,0.11261
4.5307,0.134114
5.71574,0.146735
6.73098,0.674424
-3.89085,-0.0130377
-3.77651,-0.0135472
-2.40549,-0.00423256
-0.864879,0.00680138
0,0
1.52853,0.105719
3.23146,0.0962937
4.52739,0.119905
5.68212,0.134111
6.78632,0.67075
-2.80019,-0.138801
-2.39181,-0.0190499
-0.873322,-0.0108587
0,0
1.5344,0.11091
3.22638,0.103379
4.49571,0.0989434
5.65242,0.10166
7.05889,0.276819
8.29845,0.929575
-1.62799,-0.17628
-0.870082,-0.00451335
0,0
1.53087,0.100597
3.21489,0.100045
4.48806,0.109476
5.62786,0.113369
6.91855,0.325909
8.25734,1.07138
-0.194463,-0.131957
0,0
1.52946,0.085136
3.20979,0.0902757
4.48858,0.116817
5.62786,0.116728
6.89471,0.346715
8.20875,1.03494
9.9383,1.39079
1.34714,-0.102878
1.53066,0.0656129
3.20774,0.0709875
4.48698,0.113267
5.63889,0.103304
6.89707,0.349391
8.19478,0.969886
9.8812,1.334
11.0783,1.74328
12.2346,1.20659
2.96566,-0.0139021
3.20805,0.0724629
4.48558,0.0985128
5.64129,0.0897259
6.90766,0.341266
8.20572,0.969595
9.79008,1.38773
11.0011,1.79442
12.2038,1.26884
4.53877,0.256914
4.49176,0.0723964
5.64246,0.10075
6.92515,0.288289
8.23102,0.945504
9.73721,1.41923
10.96,1.78133
12.1479,1.22656
13.2031,0.740137
14.3518,0.111159
15.6172,-0.259278
6.14349,0.505049
6.92331,0.281008
8.23921,0.904935
9.67057,1.39975
10.8946,1.75519
12.0867,1.21751
13.179,0.712175
14.3963,0.0876535
15.7092,-0.308208
7.6491,0.970806
8.25613,0.874257
9.66692,1.32086
10.8904,1.71956
12.0714,1.18016
13.1946,0.649436
14.4297,0.00723018
15.7453,-0.375786
16.9912,-0.376964
18.1953,-0.48317
9.19653,1.2433
9.6451,1.33449
10.8634,1.70937
12.0726,1.21508
13.2111,0.691768
14.4839,0.0513536
15.7824,-0.266087
17.0285,-0.274129
18.3089,-0.484628
10.673,1.40398
10.8379,1.71278
12.0901,1.29684
13.2408,0.836864
14.4734,0.198029
15.7956,-0.209938
17.1061,-0.246282
18.3959,-0.329153
12.2012,1.3103
13.2459,0.842371
14.4987,0.243584
15.8227,-0.143435
17.0843,-0.147451
18.3833,-0.226356
20.7543,0.0574172
23.1658,0.257509
13.7397,0.66885
14.4852,0.238775
15.803,-0.126462
17.0996,-0.112983
18.4044,-0.12432
20.7543,0.00725343
23.1478,0.162856
15.3692,0.29871
15.7841,-0.115914
17.1257,-0.0438278
18.4345,-0.125732
20.8105,-0.0017016
23.243,0.157293
17.1424,0.10008
17.1345,-0.0585281
18.4199,-0.121403
20.7965,-0.0795136
23.253,0.0346686
25.7771,-0.0747523
28.2839,-0.133186
18.7601,-0.103281
20.8024,-0.0458148
23.2576,0.0266342
25.7792,-0.0654618
28.3965,-0.132007
20.3958,0.0655152
20.79,-0.037509
23.2285,-0.000302887
25.8344,-0.0430642
28.4498,-0.133765
22.1351,0.106497
23.2316,-0.0209561
25.8402,-0.00321163
28.4366,-0.0974532
31.0839,-0.121845
33.7938,-0.192339
23.9803,0.21463
25.7935,-0.119718
28.373,-0.129098
30.9508,-0.171595
33.6182,-0.218759
25.7014,0.171923
25.7967,-0.133671
28.3627,-0.142947
30.8983,-0.177135
33.5964,-0.26227
34.8717,-0.286923
36.045,-0.284262
27.5269,0.145641
28.3567,-0.150722
30.8896,-0.154539
33.5844,-0.209044
34.808,-0.228786
35.9307,-0.218361
29.4407,0.239193
30.8643,-0.178048
33.5265,-0.18216
34.8305,-0.166032
35.9894,-0.217695
31.2605,0.331398
30.8784,-0.190288
33.5169,-0.190405
34.8282,-0.180066
36.0195,-0.245865
33.1259,0.317849
33.5259,-0.159348
34.8016,-0.17466
35.9826,-0.197505
34.7442,0.369323
34.7836,-0.137858
35.9662,-0.118029
36.0878,0.0565808
38.0235,-0.858988
37.5493,-1.70246
36.2499,-2.11375
35.0563,-2.18216
37.3633,-0.683149
38.0131,-0.833472
37.5449,-1.69098
36.2463,-2.10572
35.0544,-2.17641
38.107,-1.72688
37.5416,-1.68066
36.2437,-2.1008
35.0528,-2.17509
38.5544,-2.82207
39.5801,-3.11479
38.4339,-4.0069
38.1828,-5.19832
38.1774,-6.37763
37.5213,-7.51265
38.1193,-5.27986
38.0609,-6.3734
37.3572,-7.52364
36.0675,-8.12093
34.8886,-8.74636
33.6841,-9.04747
32.3773,-9.96074
37.4575,-6.49701
37.3384,-7.50237
36.0325,-8.11245
34.8387,-8.75961
33.621,-9.05637
30.7374,-9.18499
36.7821,-7.41598
36.0648,-8.1384
34.7309,-8.79464
33.4663,-9.10035
30.7305,-9.23667
28.3614,-8.60366
35.7021,-8.14607
34.7191,-8.75495
33.4472,-9.08196
30.9139,-9.15053
28.1617,-9.32969
25.7363,-8.70109
23.3603,-8.89155
34.4033,-8.46952
33.4735,-9.03563
30.9714,-9.08902
29.81,-9.96613
33.0264,-8.45391
30.9894,-9.07534
28.2419,-9.32206
25.722,-8.72936
23.1294,-8.98843
20.9182,-8.80327
31.6695,-8.35
31.0034,-9.03136
28.2795,-9.26423
25.737,-8.70672
23.0723,-8.96685
20.7905,-8.88845
18.3761,-8.80557
30.2097,-8.59451
28.3607,-9.22791
25.7865,-8.70808
23.1349,-8.92946
20.6467,-8.97959
18.1279,-8.92864
28.6289,-8.71641
28.3521,-9.2527
25.7893,-8.78346
23.1765,-8.92365
20.6402,-9.00106
18.0665,-8.95752
26.8287,-9.00345
25.8049,-8.79716
23.2074,-8.92401
20.6242,-9.01062
18.0369,-8.96346
15.6717,-9.05764
25.0084,-9.11553
23.2803,-8.93524
20.6424,-9.0613
18.0744,-8.98402
15.3527,-9.28292
23.0606,-9.19061
20.7556,-8.88909
18.144,-9.00622
15.4488,-9.22906
12.581,-9.40011
10.4321,-9.0153
21.1914,-9.41191
20.8723,-8.9566
18.2837,-9.05578
15.602,-9.1774
12.9445,-9.38517
10.5514,-9.22891
19.2228,-9.59047
18.3646,-9.10581
15.7629,-9.23582
13.0649,-9.31621
10.422,-9.55981
7.93499,-9.48447
17.3399,-9.57308
15.7014,-9.33502
13.0537,-9.41433
10.4245,-9.55983
7.85324,-9.4971
5.36098,-8.77793
2.98687,-8.43341
15.0676,-9.86174
13.069,-9.38795
10.4647,-9.49273
7.92707,-9.43356
5.34671,-8.80112
2.9123,-8.4921
12.9622,-9.88689
10.6777,-9.33003
8.13793,-9.25508
5.29835,-8.84105
2.78868,-8.60648
10.9533,-9.78038
10.6665,-9.25546
8.13555,-9.19212
5.32042,-8.82672
2.79602,-8.61817
8.91457,-9.63758
8.09332,-9.0521
5.36581,-8.74189
2.82424,-8.63182
0.346301,-8.57004
6.81606,-9.50475
5.38678,-8.69169
2.84692,-8.61698
0.336017,-8.48183
-2.4578,-8.60365
-3.53366,-8.19155
4.89675,-9.24056
5.42433,-8.73417
2.89144,-8.63068
0.326594,-8.52632
-2.30678,-8.60274
-3.54214,-8.11112
-4.61776,-7.6645
2.90762,-9.31732
2.91171,-8.63644
0.347127,-8.52722
-2.31387,-8.5864
-3.58693,-8.0809
-4.69346,-7.57663
-5.94378,-7.38605
0.938203,-9.24789
-2.24929,-8.68767
-3.55403,-8.18043
-4.6755,-7.6819
-6.02062,-7.372
-7.00436,-7.59748
-8.51926,-7.43005
-0.943356,-8.94423
-2.21791,-8.71331
-3.48167,-8.24031
-4.61378,-7.75778
-5.95692,-7.48559
-7.10113,-7.73261
-8.75408,-7.80584
-10.3174,-7.5736
-2.77186,-8.577
-3.42715,-8.17954
-4.58381,-7.66998
-5.92161,-7.52443
-7.14783,-7.79678
-8.81344,-7.93235
-10.3237,-7.60151
-12.4398,-8.74986
-4.45602,-7.89141
-4.60762,-7.70751
-5.9224,-7.48677
-7.10613,-7.77936
-8.77574,-7.83676
-10.269,-7.53436
-12.4089,-8.6743
-6.18987,-7.67545
-7.13404,-7.84471
-8.75236,-7.84742
-10.2292,-7.47531
-12.2699,-8.56501
-13.439,-8.98464
-14.1901,-10.1521
-8.07947,-7.62693
-8.76784,-7.89016
-10.2347,-7.51032
-12.2704,-8.58955
-13.4144,-8.95033
-14.1772,-10.0607
-9.6769,-7.7106
-10.2631,-7.5686
-12.2891,-8.57115
-13.2061,-8.90881
-13.9579,-9.92252
-14.1257,-12.0311
-11.2332,-8.24143
-12.3174,-8.50535
-13.1058,-9.04544
-13.8273,-10.0464
-14.0001,-12.1099
-13.8215,-13.2461
-13.3258,-13.9948
-12.2883,-9.42736
-13.0177,-9.1976
-13.0727,-10.9146
-13.1555,-11.4313
-13.1083,-12.1923
-13.3444,-12.3226
-13.3272,-14.2794
-12.8795,-15.0496
-10.7532,-16.1882
-9.71833,-16.3847
-12.9924,-13.7541
-13.3109,-14.2507
-12.8514,-14.986
-10.8112,-16.1421
-9.90071,-16.2677
-8.635,-16.7363
-7.08365,-17.1393
-12.106,-14.8274
-10.8583,-16.1104
-9.99586,-16.2723
-8.74003,-16.6703
-10.7805,-15.5115
-9.97736,-16.2974
-8.70221,-16.6827
-6.48244,-17.439
-4.99484,-17.7725
-3.32587,-17.6998
-2.01709,-17.7907
-0.842383,-17.7474
0.407909,-18.014
-9.63856,-16.1262
-8.58102,-16.6893
-6.3883,-17.418
-4.97838,-17.7401
-3.44514,-17.6464
-2.17661,-17.7069
-0.914257,-17.7268
0.336663,-17.9612
-8.26488,-16.7625
-6.4156,-17.4013
-4.99962,-17.7067
-3.51622,-17.6454
-2.21769,-17.7024
-0.881407,-17.7582
0.374504,-17.9662
2.73012,-17.9163
5.18716,-17.9521
-6.93312,-17.2738
-6.47082,-17.4601
-5.03692,-17.5949
-3.57534,-17.6566
-2.25401,-17.6896
-0.879184,-17.7639
0.360929,-17.9377
2.86657,-17.9764
5.36759,-18.0528
-5.54967,-17.4357
-5.00805,-17.5277
-3.56279,-17.6212
-2.25919,-17.6641
-0.884954,-17.7402
0.341664,-17.8871
2.86567,-17.9486
5.40604,-18.0508
-4.21634,-17.4625
-3.56048,-17.5864
-2.26819,-17.6141
-0.900688,-17.6936
0.355352,-17.8303
2.89327,-17.9268
5.44648,-18.0355
7.78116,-18.1798
-2.8201,-17.4558
-2.28701,-17.5917
-0.948353,-17.6713
0.325319,-17.8027
2.86655,-17.8951
5.422,-17.9911
7.81897,-18.1808
-1.57849,-17.2542
-0.975267,-17.6655
0.300784,-17.7252
2.85295,-17.859
5.40682,-17.9496
7.8812,-18.1894
10.7909,-17.8281
12.1312,-17.9262
-0.343432,-17.4372
0.227854,-17.7365
2.82481,-17.7671
5.40281,-17.9207
7.89683,-18.1691
10.7549,-17.829
12.0879,-17.9356
0.755382,-17.2686
2.77403,-17.8708
5.3516,-17.8689
7.9139,-18.1339
10.6755,-17.8344
12.0605,-17.9849
13.3651,-18.3422
14.3612,-17.9927
15.412,-17.1225
2.03942,-17.4348
2.80329,-17.8797
5.38725,-17.8722
7.90851,-18.1085
10.686,-17.8991
12.0449,-18.032
13.2638,-18.2853
14.107,-17.8163
15.1772,-16.9724
3.5748,-17.6384
5.32961,-17.7684
7.88348,-17.9928
10.6357,-17.9001
11.9316,-18.0015
13.2078,-18.2292
14.3247,-17.9305
15.4976,-17.1758
16.9359,-16.5177
18.1605,-16.0157
5.23134,-17.7233
5.29995,-17.7669
7.86449,-17.9572
10.6116,-17.9206
11.9254,-18.0273
13.1813,-18.1968
14.2843,-17.8606
15.4515,-17.1275
16.9954,-16.5501
18.2338,-16.0518
6.90315,-17.884
7.85976,-17.9342
10.5854,-17.9379
11.9325,-18.053
13.1572,-18.1584
14.2891,-17.817
15.5041,-17.1319
16.8672,-16.4519
18.0745,-15.9413
19.319,-15.5334
20.5301,-14.7732
8.88166,-17.9231
10.5597,-17.9209
11.9167,-18.0416
13.1604,-18.1567
14.265,-17.7753
15.4893,-17.121
16.9239,-16.4988
18.1183,-15.9921
19.4556,-15.6457
20.6142,-14.8782
21.5537,-14.2639
10.7411,-17.9497
11.8334,-18.004
13.0719,-18.0916
14.2232,-17.7224
15.4684,-17.1148
16.9028,-16.5099
18.2122,-16.0226
19.6334,-15.7064
20.713,-14.938
21.6812,-14.3545
23.0416,-14.1152
12.5749,-17.6737
13.0497,-18.0426
14.2233,-17.6835
15.4259,-17.0808
16.8477,-16.4948
18.2243,-16.0467
19.5831,-15.6824
20.6399,-14.9136
21.7705,-14.4228
23.1678,-14.179
14.5005,-17.0896
15.3797,-16.9842
16.7878,-16.4653
18.2075,-16.0146
19.6131,-15.6495
20.646,-14.9183
21.7378,-14.4314
23.1814,-14.1858
26.0192,-14.0722
16.3434,-16.2315
16.7766,-16.4363
18.1921,-16.0028
19.5964,-15.6295
20.6138,-14.9226
21.7528,-14.4914
23.1905,-14.2322
26.0008,-14.0967
28.6819,-13.347
18.3053,-15.5081
19.5704,-15.4924
20.6342,-14.89
21.7874,-14.5222
23.1899,-14.2507
25.6139,-14.5325
28.1737,-14.8538
20.2706,-14.7749
20.6972,-14.8713
21.8758,-14.5698
23.1599,-14.2484
25.6409,-14.4516
22.1954,-14.3088
23.1529,-14.2245
25.6796,-14.2976
28.1998,-14.5747
24.332,-14.2031
25.6926,-14.2634
28.1756,-14.4517
26.4763,-14.2477
28.2239,-14.3341
28.48,-14.1281
30.1602,-14.0328
31.5846,-14.2503
33.6416,-13.1206
34.7394,-12.2071
36.0469,-11.9019
37.6987,-11.7008
39.005,-11.1138
28.6771,-14.2304
30.1557,-14.0359
31.5596,-14.2383
33.6442,-13.136
34.7462,-12.2352
36.057,-11.9318
37.695,-11.7312
39.0028,-11.1432
40.2813,-10.3434
40.931,-9.19878
30.8083,-13.6766
31.5292,-14.1547
33.6302,-13.1025
34.7168,-12.2506
36.0513,-11.9346
37.6683,-11.7395
39.0023,-11.1469
40.3322,-10.339
41.3926,-8.77738
42.0627,-7.61539
41.9844,-6.47595
33.0226,-12.9267
33.6441,-13.0859
34.73,-12.2363
36.0531,-11.922
37.6115,-11.7338
38.9985,-11.1279
40.3193,-10.3449
41.3881,-8.80671
42.0298,-7.64992
42.6737,-5.51697
42.5907,-4.3777
35.0911,-12.3576
36.0374,-11.9161
37.513,-11.7284
38.8894,-11.1376
40.3258,-10.3485
41.3602,-8.82593
42.0528,-7.64049
42.7264,-5.45686
37.0958,-11.7008
37.502,-11.7004
38.8612,-11.1342
40.3194,-10.3577
41.2865,-8.88346
42.0041,-7.68372
39.0101,-10.7319
40.2796,-10.3529
40.5617,-9.32975
41.2597,-8.88053
41.6187,-7.56415
41.9496,-7.70945
42.6792,-5.55219
42.6247,-4.40046
42.3422,-3.11012
42.3826,-1.97513
42.738,-0.44532
42.5836,1.2283
42.2511,3.25932
42.399,5.69921
42.2836,-5.66068
42.6116,-4.38907
42.3434,-3.0773
42.3798,-1.93577
42.7342,-0.419144
42.597,1.12767
42.864,3.38972
42.4495,5.59519
41.8072,6.65712
42.8255,-3.89564
42.3294,-3.12978
42.3531,-1.96831
42.7345,-0.504833
42.6309,1.01608
42.8515,3.41516
42.4757,5.66023
42.131,7.67071
41.314,8.90125
42.9779,-2.04448
42.3397,-1.94581
42.746,-0.532656
42.6645,0.940616
42.8778,3.33381
42.5264,5.6224
42.1745,7.67013
41.4036,8.81831
43.0922,-0.161692
42.6443,0.915374
42.8348,3.35605
42.4993,5.70155
42.1575,7.72896
41.3721,8.85745
39.4043,9.51023
37.9458,9.71499
36.6929,9.81469
42.9654,1.67331
42.8187,3.34989
42.5344,5.69407
42.1994,7.72807
41.363,8.87502
39.3668,9.54037
37.744,9.86507
42.8455,3.37322
42.7666,3.35857
42.5674,5.70113
42.2598,7.69031
41.3581,8.85296
39.364,9.55755
37.7303,9.90016
36.9811,9.65937
42.4944,5.2069
42.5286,5.71877
41.733,6.87877
42.1043,7.71445
41.286,8.87153
40.6354,8.21716
41.2414,8.88337
39.3031,9.60377
38.0297,9.63686
36.6391,9.88251
35.4827,9.78585
34.1045,9.93924
31.3216,9.65713
39.2907,9.17732
39.2779,9.57917
38.5234,9.16266
37.2738,9.21575
37.7701,9.79724
37.2886,9.24226
36.7284,9.79601
35.3722,9.91526
34.1506,9.90755
31.5442,9.90247
28.5957,9.76609
26.4889,9.62627
25.9588,9.46821
36.0879,9.95494
35.4152,9.91705
34.1809,9.91354
31.4643,9.77863
28.7904,9.79156
26.7182,9.63392
24.4414,9.98807
23.8853,9.8721
34.5167,10.1832
34.1661,9.86021
31.5217,9.75735
28.8841,9.76879
26.6429,9.72714
24.2336,9.98236
23.7583,9.80902
32.7947,9.93592
31.5195,9.75276
28.9305,9.74795
26.5572,9.7858
24.0144,10.0258
23.552,9.86151
21.6125,9.53699
30.7646,10.159
28.999,9.76441
26.555,9.80927
23.9482,9.99702
23.547,9.81063
21.4365,9.65452
18.0986,9.11608
16.8447,8.57412
29.1353,10.0301
29.0081,9.8141
26.5798,9.80438
24.0122,9.83439
23.5662,9.70001
21.0529,9.74671
18.9113,9.61751
17.8368,9.286
16.6921,8.66456
15.6025,7.9871
27.4612,9.86445
26.5796,9.78779
24.0011,9.77704
23.5262,9.67134
20.9815,9.74407
18.8445,9.63602
17.6808,9.38267
16.5482,8.73875
15.603,7.98832
14.4694,7.62712
25.6016,9.8577
24.0699,9.65333
23.5926,9.57628
21.0292,9.66999
18.9138,9.57406
17.7372,9.3596
16.5266,8.7416
15.5624,8.01776
14.4054,7.66712
23.8222,9.93714
23.6113,9.58699
21.086,9.59657
18.9964,9.51561
17.8301,9.32662
16.5681,8.69402
15.5447,8.01648
14.3733,7.67797
12.4422,7.95515
11.0904,8.72327
10.5012,9.48383
22.0005,9.68298
21.1859,9.52852
19.1108,9.46809
17.9635,9.25536
16.6554,8.60819
15.4588,8.05912
14.2558,7.74132
12.958,8.37698
11.6749,9.09566
10.4867,9.47816
9.07715,10.1885
8.32999,9.97177
20.2712,9.34921
19.1444,9.44789
17.9736,9.24651
16.6612,8.5904
15.542,8.03559
14.3332,7.70966
13.0372,8.37007
11.4918,9.19982
10.2999,9.54952
9.03653,10.1731
8.27146,9.99228
6.53922,8.67576
18.4279,8.77787
17.9993,9.02591
16.6957,8.47086
15.4708,8.0807
14.223,7.76173
12.9846,8.39658
11.5842,9.13796
10.2985,9.52999
9.01718,10.127
16.5908,8.18271
15.4315,8.0362
14.1721,7.79522
12.9383,8.39701
11.5828,9.09005
10.2821,9.49535
8.8626,9.30786
8.19187,9.11374
6.54902,8.70165
5.75353,8.71422
4.58546,8.32247
3.96956,7.68493
14.6234,8.00502
14.1009,7.83077
12.8825,8.31254
11.5321,9.00549
10.1876,9.48208
8.7494,9.3943
